time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731091505816856724,37.0,1731091505716648155,37.75,1731091505757383053,20.437,1731091505816434384,37.375,False,True,3.0,1.2940304279327393
1731091508837114057,37.0,1731091508757447716,37.687,1731091508836529943,20.437,1731091508797387883,37.3435,False,True,3.0,1.3125278949737549
1731091511837295390,37.0,1731091511716610078,37.687,1731091511796541146,20.437,1731091511836765609,37.3435,False,True,3.0,1.31215238571167
1731091514846322195,36.937,1731091514756291114,37.687,1731091514806729802,20.437,1731091514846098979,37.312,True,True,3.0,1.3197290897369385
1731091517796912108,36.937,1731091517716683911,37.687,1731091517756605395,20.437,1731091517796448121,37.312,True,True,3.0,1.2686271667480469
1731091520836851397,36.937,1731091520836449779,37.687,1731091520756648688,20.437,1731091520796473050,37.312,False,True,3.0,1.307901382446289
1731091523796826695,36.937,1731091523716600455,37.687,1731091523756636188,20.437,1731091523796460687,37.312,False,True,3.0,1.2676277160644531
1731091526796736852,37.0,1731091526676627653,37.687,1731091526756489878,20.437,1731091526796359399,37.3435,False,True,3.0,1.2657437324523926
1731091529837755538,37.0,1731091529716548423,37.75,1731091529837350937,20.437,1731091529796629988,37.375,False,True,3.0,1.3066024780273438
1731091532836782827,37.0,1731091532836331468,37.75,1731091532756710138,20.437,1731091532796578172,37.375,False,True,3.0,1.3038825988769531
1731091535807165363,37.0,1731091535716594107,37.75,1731091535756654734,20.437,1731091535806650340,37.375,False,True,3.0,1.2733781337738037
1731091538837483288,37.0,1731091538796473568,37.75,1731091538837113149,20.437,1731091538756710371,37.375,False,True,3.0,1.3019328117370605
1731091541836903496,37.062,1731091541716596729,37.75,1731091541836455007,20.437,1731091541797538968,37.406,False,True,3.0,1.2996151447296143
1731091544836720066,37.0,1731091544836339113,37.75,1731091544796407945,20.375,1731091544756581627,37.375,False,True,3.0,1.2982821464538574
1731091547876939258,37.0,1731091547836484894,37.75,1731091547796722643,20.437,1731091547876502287,37.375,False,True,3.0,1.3367514610290527
1731091550836695838,37.0,1731091550756689614,37.687,1731091550836341921,20.437,1731091550797371088,37.3435,False,True,3.0,1.29478120803833
1731091553796974425,37.0,1731091553716729010,37.687,1731091553756461292,20.437,1731091553796611842,37.3435,False,True,3.0,1.2543563842773438
1731091556837598509,37.0,1731091556756655952,37.687,1731091556796491385,20.437,1731091556837145835,37.3435,True,True,3.0,1.2931947708129883
1731091559796770760,37.0,1731091559716694373,37.687,1731091559756640051,20.437,1731091559796422288,37.3435,True,True,3.0,1.2521429061889648
1731091562916997595,36.937,1731091562836621315,37.625,1731091562877266702,20.375,1731091562916526792,37.281,False,True,3.0,1.3705801963806152
1731091565797052012,37.0,1731091565716576482,37.687,1731091565756589984,20.437,1731091565796628171,37.3435,False,True,3.0,1.2489445209503174
1731091568836740807,37.0,1731091568756571943,37.687,1731091568836369409,20.437,1731091568796635265,37.3435,False,True,3.0,1.287848949432373
1731091571837103821,36.937,1731091571716580108,37.687,1731091571796615986,20.437,1731091571836547205,37.312,False,True,3.0,1.2864611148834229
1731091574886244320,36.937,1731091574796235027,37.687,1731091574756198509,20.437,1731091574886004937,37.312,False,True,3.0,1.3337838649749756
1731091577836956855,36.937,1731091577716288074,37.687,1731091577836447775,20.437,1731091577796646560,37.312,False,True,3.0,1.28281831741333
1731091580856841893,37.0,1731091580757502338,37.687,1731091580856439903,20.375,1731091580796409210,37.3435,False,True,3.0,1.3026199340820312
1731091583837048418,37.0,1731091583716589896,37.687,1731091583836636983,20.437,1731091583796548283,37.3435,False,True,3.0,1.2810804843902588
1731091586837965501,37.0,1731091586796555993,37.687,1731091586757409061,20.437,1731091586837595325,37.3435,False,True,3.0,1.280930995941162
1731091589876895383,37.0,1731091589876489226,37.687,1731091589836733063,20.437,1731091589797289466,37.3435,False,True,3.0,1.3181016445159912
1731091592836924238,36.937,1731091592757426714,37.687,1731091592836494137,20.437,1731091592796574749,37.312,False,True,3.0,1.2764124870300293
1731091595836700031,36.937,1731091595718096436,37.687,1731091595796307556,20.437,1731091595836260263,37.312,False,True,3.0,1.2744264602661133
1731091598887203759,36.937,1731091598756577338,37.625,1731091598836640036,20.437,1731091598886704882,37.281,True,True,3.0,1.3239822387695312
1731091601876689785,36.937,1731091601836363317,37.625,1731091601796758036,20.437,1731091601876324497,37.281,True,True,3.0,1.3117358684539795
