time,plant_time,heater_on,fan_on,lower_bound,upper_bound,t_heater,ubound_h,lbound_h
1731602480095866000,1731602480081175928,True,True,36.5,37.75,55.00261060335589,55.85807493593366,55.17334858127549
1731602483088625000,1731602483041426352,False,True,36.5,37.75,56.00028511852722,55.85807493593366,55.17334858127549
1731602486057940000,1731602486041073328,False,True,36.5,37.75,55.80841217579239,55.85807493593366,55.17334858127549
1731602489114860000,1731602489041377198,False,True,36.5,37.75,55.618908407439555,55.85807493593366,55.17334858127549
1731602492202479000,1731602492121050060,False,True,36.5,37.75,55.43232018813982,55.85807493593366,55.17334858127549
1731602495068996000,1731602495040516321,False,True,36.5,37.75,55.24910336816937,55.85807493593366,55.17334858127549
1731602498141073000,1731602498051297330,True,True,36.5,37.75,55.0696339107545,55.85807493593366,55.17334858127549
1731602501082774000,1731602501041237842,False,True,36.5,37.75,56.06194531298454,55.85807493593366,55.17334858127549
1731602504080651000,1731602504041145075,False,True,36.5,37.75,55.86492949507664,55.85807493593366,55.17334858127549
1731602507035598000,1731602507041134408,False,True,36.5,37.75,55.674551265670964,55.85807493593366,55.17334858127549
1731602510035327000,1731602510041294913,False,True,36.5,37.75,55.482898030843955,55.85807493593366,55.17334858127549
1731602513035907000,1731602513041266847,False,True,36.5,37.75,55.298901226237525,55.85807493593366,55.17334858127549
1731602516061473000,1731602516041069594,True,True,36.5,37.75,55.118530386613166,55.85807493593366,55.17334858127549
1731602519235420000,1731602519171005901,False,True,36.5,37.75,56.10984030026614,55.85807493593366,55.17334858127549
1731602522103698000,1731602522041182077,False,True,36.5,37.75,55.90748416433411,55.78869325787136,55.10298697692208
1731602525072374000,1731602525051471050,False,True,36.5,37.75,55.70801606180202,55.85807493593366,55.17334858127549
1731602528144790000,1731602528081162447,False,True,36.5,37.75,55.511955542762486,55.85807493593366,55.17334858127549
1731602531114508000,1731602531042465970,False,True,36.5,37.75,55.31973312707584,55.85807493593366,55.17334858127549
1731602534035372000,1731602534041238211,True,True,36.5,37.75,55.135756169036675,55.85807493593366,55.17334858127549
1731602537075680000,1731602537081297374,False,True,36.5,37.75,56.12749219130833,55.78869325787136,55.10298697692208
1731602540076148000,1731602540081363339,False,True,36.5,37.75,55.92542013913814,55.78869325787136,55.10298697692208
1731602543097263000,1731602543081263131,False,True,36.5,37.75,55.72212183689065,55.85807493593366,55.17334858127549
1731602546064545000,1731602546041209028,False,True,36.5,37.75,55.52624899149851,55.78869325787136,55.10298697692208
1731602549136751000,1731602549131163126,False,True,36.5,37.75,55.333919259121096,55.78869325787136,55.10298697692208
1731602552208526000,1731602552122029207,False,True,36.5,37.75,55.14559110575338,55.78869325787136,55.10298697692208
1731602555178594000,1731602555081426733,True,True,36.5,37.75,54.96145065698106,55.78869325787136,55.10298697692208
1731602558147825000,1731602558081204340,False,True,36.5,37.75,55.957662120150054,55.78869325787136,55.10298697692208
1731602561075609000,1731602561081361406,False,True,36.5,37.75,55.760223738689426,55.78869325787136,55.10298697692208
1731602564075355000,1731602564081576670,False,True,36.5,37.75,55.56546231178917,55.78869325787136,55.10298697692208
1731602567159487000,1731602567081285034,False,True,36.5,37.75,55.37390526893153,55.78869325787136,55.10298697692208
1731602570128370000,1731602570081212684,False,True,36.5,37.75,55.190248322336814,55.85807493593366,55.17334858127549
1731602573098121000,1731602573082480934,True,True,36.5,37.75,55.006369776211045,55.85807493593366,55.17334858127549
1731602576170600000,1731602576081254680,False,True,36.5,37.75,56.002799764917484,55.85807493593366,55.17334858127549
1731602579140101000,1731602579081460354,False,True,36.5,37.75,55.80554162861221,55.85807493593366,55.17334858127549
1731602582109101000,1731602582081278784,False,True,36.5,37.75,55.61092672289842,55.85807493593366,55.17334858127549
1731602585181673000,1731602585081369116,False,True,36.5,37.75,55.41948654832328,55.85807493593366,55.17334858127549
1731602588153446000,1731602588121265053,False,True,36.5,37.75,55.231662972942274,55.85807493593366,55.17334858127549
1731602591075281000,1731602591081204604,True,True,36.5,37.75,55.04781880894051,55.85807493593366,55.17334858127549
1731602594075126000,1731602594081307737,False,True,36.5,37.75,56.0440858179187,55.85807493593366,55.17334858127549
1731602597105091000,1731602597101246763,False,True,36.5,37.75,55.84649590473214,55.85807493593366,55.17334858127549
1731602600186324000,1731602600201107122,False,True,36.5,37.75,55.651405749009115,55.85807493593366,55.17334858127549
1731602603101809000,1731602603081175276,False,True,36.5,37.75,55.4593692736273,55.85807493593366,55.17334858127549
1731602606173085000,1731602606081770984,False,True,36.5,37.75,55.27084817197388,55.85807493593366,55.17334858127549
1731602609143168000,1731602609081114125,True,True,36.5,37.75,55.09027807858498,55.85807493593366,55.17334858127549
1731602612143127000,1731602612141895712,False,True,36.5,37.75,56.08940965874979,55.85807493593366,55.17334858127549
