time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731087750757684179,36.625,1731087750676678348,37.437,1731087750717009038,20.187,1731087750757234188,37.031,False,True,3.0,1.2950005531311035
1731087753807585354,36.687,1731087753717320349,37.5,1731087753756382875,20.187,1731087753807139382,37.0935,False,True,3.0,1.3431437015533447
1731087756757716157,36.75,1731087756676590652,37.562,1731087756716711544,20.187,1731087756757295611,37.156,False,True,3.0,1.2928078174591064
1731087759796955194,36.812,1731087759716604554,37.625,1731087759756604491,20.187,1731087759796480185,37.2185,False,True,3.0,1.3302748203277588
1731087762756917136,36.812,1731087762676690403,37.687,1731087762756472313,20.187,1731087762716484735,37.2495,False,True,3.0,1.288508415222168
1731087765757028925,36.875,1731087765636598317,37.687,1731087765717154542,20.187,1731087765756576712,37.281,False,True,3.0,1.286858081817627
1731087768767452501,36.875,1731087768716479593,37.75,1731087768677277342,20.187,1731087768767018974,37.3125,False,True,3.0,1.297102928161621
1731087771756769763,36.937,1731087771637032396,37.75,1731087771716361699,20.187,1731087771756417682,37.3435,False,True,3.0,1.284644365310669
1731087774796886655,37.0,1731087774676595928,37.812,1731087774796458758,20.187,1731087774756498617,37.406,False,True,3.0,1.3229999542236328
1731087777756868514,37.0,1731087777717124958,37.812,1731087777636578734,20.187,1731087777756491841,37.406,False,True,3.0,1.2827787399291992
1731087780876969538,37.0,1731087780756617961,37.812,1731087780837418048,20.187,1731087780876517752,37.406,False,True,3.0,1.4009923934936523
1731087783956742041,37.062,1731087783876667185,37.812,1731087783956343312,20.187,1731087783916451506,37.437,False,True,3.0,1.4791033267974854
1731087786767091583,37.0,1731087786676620063,37.75,1731087786716635902,20.187,1731087786766502294,37.375,False,True,3.0,1.2891874313354492
1731087789756828371,37.0,1731087789636690743,37.812,1731087789756402289,20.187,1731087789716545348,37.406,False,True,3.0,1.2784686088562012
1731087792796691890,37.0,1731087792716322768,37.75,1731087792796323717,20.187,1731087792756226500,37.375,False,True,3.0,1.317396879196167
1731087795797050109,36.937,1731087795716657554,37.75,1731087795757068345,20.187,1731087795796632417,37.3435,False,True,3.0,1.3173003196716309
1731087798756673701,36.875,1731087798676673720,37.687,1731087798716398993,20.187,1731087798756347899,37.281,False,True,3.0,1.2759263515472412
1731087801756765221,36.875,1731087801636643458,37.687,1731087801717326625,20.187,1731087801756337306,37.281,False,True,3.0,1.2750954627990723
